title,publisher,categories,review_score,review_summary
Understanding Exposure,Amphoto Books,photography,1.0,I understood Exposure!
Understanding Exposure,Amphoto Books,photography,1.0,Amazing resource
Understanding Exposure,Amphoto Books,photography,0.75,A good explaination about the subject.
Understanding Exposure,Amphoto Books,photography,1.0,MUST HAVE.....
Understanding Exposure,Amphoto Books,photography,1.0,"Great book for DSLR & SLR intermediates using ""P"" mode"
Understanding Exposure,Amphoto Books,photography,1.0,Surprisingly indispensable
Understanding Exposure,Amphoto Books,photography,0.75,"Great for Serious Beginners, Too"
Understanding Exposure,Amphoto Books,photography,0.75,"Great pictures and ideas, limited technical novelty"
Understanding Exposure,Amphoto Books,photography,0.75,Another Beginner winner by Peterson
Understanding Exposure,Amphoto Books,photography,0.75,great book for serious amateur
Understanding Exposure,Amphoto Books,photography,1.0,BRILLIANT PORTAL FOR US OLD TIMER PHOTOGRPAHERS IN THIS BRAVE NEW POST-FILM WORLD
Understanding Exposure,Amphoto Books,photography,1.0,This is the one to start with!!!
Understanding Exposure,Amphoto Books,photography,0.75,Awesome! Finally I know the technical stuff!
Understanding Exposure,Amphoto Books,photography,1.0,A world class photographer and teacher
Understanding Exposure,Amphoto Books,photography,1.0,"Very clear, very helpful"
Understanding Exposure,Amphoto Books,photography,1.0,Underexposure or Overexposure
Understanding Exposure,Amphoto Books,photography,0.0,"Book is NOT about ""Exposure"""
Understanding Exposure,Amphoto Books,photography,1.0,Un buon libro soprattutto per chi inizia con la fotografia
Understanding Exposure,Amphoto Books,photography,0.5,Inspiring but flawed
Understanding Exposure,Amphoto Books,photography,0.5,Getting me through it
Understanding Exposure,Amphoto Books,photography,0.25,Quite basic
Understanding Exposure,Amphoto Books,photography,1.0,GREAT BOOK
Understanding Exposure,Amphoto Books,photography,1.0,superb
Understanding Exposure,Amphoto Books,photography,0.25,It was okay
Understanding Exposure,Amphoto Books,photography,1.0,thank you amazon 1
Understanding Exposure,Amphoto Books,photography,0.5,good on exposure but seemed to add digital as an afterthought
Understanding Exposure,Amphoto Books,photography,1.0,Finally--the secrets revealed!
Understanding Exposure,Amphoto Books,photography,1.0,My most usefull book
Understanding Exposure,Amphoto Books,photography,0.75,"Beautiful, Informative & Well Illustrated"
Understanding Exposure,Amphoto Books,photography,0.75,Good Book
Understanding Exposure,Amphoto Books,photography,1.0,Easy to understand
Understanding Exposure,Amphoto Books,photography,1.0,A Terrific Read for Photographers
Understanding Exposure,Amphoto Books,photography,1.0,True to its title
Understanding Exposure,Amphoto Books,photography,1.0,Finally the book I have been looking for
Understanding Exposure,Amphoto Books,photography,0.75,Bryan has a lot to say...
Understanding Exposure,Amphoto Books,photography,1.0,Everyone who has a camera should read this book!!
Understanding Exposure,Amphoto Books,photography,1.0,photo book
Understanding Exposure,Amphoto Books,photography,1.0,"""The Must Have Book"""
Understanding Exposure,Amphoto Books,photography,1.0,Great photographpy book
Understanding Exposure,Amphoto Books,photography,1.0,Masterpiece
Understanding Exposure,Amphoto Books,photography,1.0,Wonderful book for the beginning photographer
Understanding Exposure,Amphoto Books,photography,1.0,Great Book
Understanding Exposure,Amphoto Books,photography,1.0,Excellent guide
Understanding Exposure,Amphoto Books,photography,1.0,Great Book
Understanding Exposure,Amphoto Books,photography,1.0,Just what I needed!
Understanding Exposure,Amphoto Books,photography,0.25,Very remidial
Understanding Exposure,Amphoto Books,photography,1.0,Excellent book!
Understanding Exposure,Amphoto Books,photography,1.0,must read for SLR owners
Understanding Exposure,Amphoto Books,photography,1.0,Great Book for the beginner and even for the experienced
Understanding Exposure,Amphoto Books,photography,1.0,A Must-Have Book For Any Photographer
Understanding Exposure,Amphoto Books,photography,1.0,Awesome Book
Understanding Exposure,Amphoto Books,photography,0.75,Good Book
Understanding Exposure,Amphoto Books,photography,1.0,Excellent resource for the beginner and pro...
Understanding Exposure,Amphoto Books,photography,1.0,Great book!
Understanding Exposure,Amphoto Books,photography,0.25,Not really about understanding exposure
Understanding Exposure,Amphoto Books,photography,1.0,don't delay
Understanding Exposure,Amphoto Books,photography,1.0,Great for any Photographer
Understanding Exposure,Amphoto Books,photography,0.0,There are better books...
Understanding Exposure,Amphoto Books,photography,1.0,Absolutely fantastic book
Understanding Exposure,Amphoto Books,photography,0.0,I normally dont write reviews for products but...
Understanding Exposure,Amphoto Books,photography,0.0,Waste of Time/Money
Understanding Exposure,Amphoto Books,photography,0.25,"way too technical, boring even..."
Understanding Exposure,Amphoto Books,photography,1.0,Extremely Happy
Understanding Exposure,Amphoto Books,photography,0.25,A Map Without Any Roads
Understanding Exposure,Amphoto Books,photography,1.0,Great book for starter and intermediates!!!
Understanding Exposure,Amphoto Books,photography,1.0,New to dSLR photography
Understanding Exposure,Amphoto Books,photography,1.0,Brilliant!
Understanding Exposure,Amphoto Books,photography,1.0,A MUST HAVE for constant quest towards a creatively perfect exposure
Understanding Exposure,Amphoto Books,photography,1.0,A must have!
Understanding Exposure,Amphoto Books,photography,1.0,Fantastic Book
Understanding Exposure,Amphoto Books,photography,1.0,Understanding Exposure The Easy Way!
Understanding Exposure,Amphoto Books,photography,1.0,Fantastic Book
Understanding Exposure,Amphoto Books,photography,1.0,Simply excellent
Understanding Exposure,Amphoto Books,photography,0.5,Too basic and outdated. Slightly over-rated
Understanding Exposure,Amphoto Books,photography,1.0,Great work by author
Understanding Exposure,Amphoto Books,photography,1.0,Excellent source of background knowledge!
Understanding Exposure,Amphoto Books,photography,1.0,very informative
Understanding Exposure,Amphoto Books,photography,1.0,Written with Knowledge and Passion
Understanding Exposure,Amphoto Books,photography,1.0,Wonderful Photography and Equally Wonderful Lessons
Understanding Exposure,Amphoto Books,photography,1.0,WHAT A GREAT BOOK
Understanding Exposure,Amphoto Books,photography,1.0,Bryan Peterson makes reading a joy
Understanding Exposure,Amphoto Books,photography,1.0,At least now I know why I suck
Understanding Exposure,Amphoto Books,photography,1.0,Excellent Book For A Beginning Photographer
Understanding Exposure,Amphoto Books,photography,1.0,Great book!
Understanding Exposure,Amphoto Books,photography,1.0,Five stars is not enough to rate this book!!!!!!
Understanding Exposure,Amphoto Books,photography,1.0,Great for Beginners
Understanding Exposure,Amphoto Books,photography,0.75,A very practical guide on exposure
Understanding Exposure,Amphoto Books,photography,1.0,Simply beautifully written
Understanding Exposure,Amphoto Books,photography,1.0,if you really want to learn photography start with this book
Understanding Exposure,Amphoto Books,photography,1.0,great gift
Understanding Exposure,Amphoto Books,photography,1.0,Must Have
Understanding Exposure,Amphoto Books,photography,1.0,a cult classic
Understanding Exposure,Amphoto Books,photography,1.0,Very educational
Understanding Exposure,Amphoto Books,photography,0.75,Perfect approch!
Understanding Exposure,Amphoto Books,photography,1.0,Great book
Understanding Exposure,Amphoto Books,photography,1.0,Thank you!
Understanding Exposure,Amphoto Books,photography,1.0,Great Information
Understanding Exposure,Amphoto Books,photography,1.0,Wonderful How To
Understanding Exposure,Amphoto Books,photography,1.0,Awesome
Understanding Exposure,Amphoto Books,photography,1.0,UNDERSTANDING EXPOSURE
Understanding Exposure,Amphoto Books,photography,0.75,worth adding to your library
Understanding Exposure,Amphoto Books,photography,0.75,Understanding Exposure
Understanding Exposure,Amphoto Books,photography,1.0,Understanding Exposure
Understanding Exposure,Amphoto Books,photography,0.75,Amazing book
Understanding Exposure,Amphoto Books,photography,1.0,New Slants For Old Photograper
Understanding Exposure,Amphoto Books,photography,0.75,Good fundamentals
Understanding Exposure,Amphoto Books,photography,1.0,Good source of information and inspiration
Understanding Exposure,Amphoto Books,photography,1.0,Understanding Exposure Contains Timeless Concepts
Understanding Exposure,Amphoto Books,photography,1.0,"Well written, lots of examples, great book!"
Understanding Exposure,Amphoto Books,photography,1.0,A must have for the beginner photographer!
Understanding Exposure,Amphoto Books,photography,1.0,All You Need to Know
Understanding Exposure,Amphoto Books,photography,0.75,He has taken the guess work out of exposure..
Understanding Exposure,Amphoto Books,photography,0.75,Good book. Very informative.
Understanding Exposure,Amphoto Books,photography,1.0,A great book with lots of tips and tricks
Understanding Exposure,Amphoto Books,photography,1.0,Love this book!
Understanding Exposure,Amphoto Books,photography,1.0,Best photo book out there
Understanding Exposure,Amphoto Books,photography,1.0,Absolute must-have
Understanding Exposure,Amphoto Books,photography,1.0,Will make you a better photographer
Understanding Exposure,Amphoto Books,photography,1.0,helpful
Understanding Exposure,Amphoto Books,photography,0.5,Not such a great book
Understanding Exposure,Amphoto Books,photography,1.0,Exposure at its Best - Simple and Easy
Understanding Exposure,Amphoto Books,photography,1.0,Wonderful learning/reference tool
Understanding Exposure,Amphoto Books,photography,1.0,Highly Recommended
Understanding Exposure,Amphoto Books,photography,1.0,Bryan makes photography enjoyable again!!
Understanding Exposure,Amphoto Books,photography,1.0,Starting out? This is the must have book
Ruining the Picture,Down East Books,photography,1.0,"Elegant poetry of form and feeling, absence and desire."
Ruining the Picture,Down East Books,photography,1.0,"Elegant, Graceful Debut"
Ruining the Picture,Down East Books,photography,1.0,Poems that are elegent and deeply original
Ruining the Picture,Down East Books,photography,0.5,"Beautiful, and deep..."
Ruining the Picture,Down East Books,photography,1.0,"Elegant poetry of form and feeling, absence and desire."
Ruining the Picture,Down East Books,photography,1.0,"Elegant, Graceful Debut"
Ruining the Picture,Down East Books,photography,1.0,Poems that are elegent and deeply original
Ruining the Picture,Down East Books,photography,0.5,"Beautiful, and deep..."
Kittens in the Sun,Chronicle Books,photography,1.0,A Love for Cats
Kittens in the Sun,Chronicle Books,photography,1.0,"If you love cats, these books are for you"
Kittens in the Sun,Chronicle Books,photography,0.75,GREAT
Kittens in the Sun,Chronicle Books,photography,0.5,Moderately pleased in Colorado Springs
Kittens in the Sun,Chronicle Books,photography,0.0,Animal lovers should know about the plight of these animals
